date,vix,vvix,vx1,vvix_vix_spread,signal,position,vx1_return,pnl
2022-09-08,23.61,85.57,24.32,61.959999999999994,0.0,0.0,-0.02356874637269568,0.0
2022-09-09,22.79,84.09,23.95,61.300000000000004,0.0,0.0,-0.015330733241042171,0.0
2022-09-12,23.87,84.53,23.92,60.66,0.0,0.0,-0.001253394774492822,0.0
2022-09-13,27.27,93.89,26.75,66.62,0.0,0.0,0.11181954425958418,-0.0
2022-09-14,26.16,93.58,26.42,67.42,0.0,0.0,-0.012413174247836167,0.0
2022-09-15,26.27,92.61,26.36,66.34,0.0,0.0,-0.0022735894598726603,0.0
2022-09-16,26.3,92.42,26.22,66.12,0.0,0.0,-0.005325231298753064,0.0
2022-09-19,25.76,88.99,25.78,63.22999999999999,0.0,0.0,-0.016923480824512005,0.0
2022-09-20,27.16,91.12,27.0,63.96000000000001,0.0,0.0,0.04623786849328759,-0.0
2022-09-21,27.99,92.05,28.2,64.06,0.0,0.0,0.04348511193973881,-0.0
2022-09-22,27.35,89.18,28.1,61.830000000000005,0.0,0.0,-0.003552401604367983,0.0
2022-09-23,29.92,101.55,29.86,71.63,-1.0,0.0,0.06075021577134443,-0.0
2022-09-26,32.26,109.09,30.92,76.83000000000001,-1.0,-1.0,0.034883431608176974,0.034883431608176974
2022-09-27,32.6,113.76,31.38,81.16,-1.0,-1.0,0.014767523585665021,0.014767523585665021
2022-09-28,30.18,105.83,29.89,75.65,-1.0,-1.0,-0.04864677100903991,-0.04864677100903991
2022-09-29,31.84,108.31,30.94,76.47,-1.0,-1.0,0.03452586884907349,0.03452586884907349
2022-09-30,31.62,106.19,31.52,74.57,-1.0,-1.0,0.018572419844758326,0.018572419844758326
2022-10-03,30.1,103.03,29.99,72.93,-1.0,-1.0,-0.049758272228760614,-0.049758272228760614
2022-10-04,29.07,96.83,28.8,67.75999999999999,0.0,-1.0,-0.04048860561901746,-0.04048860561901746
2022-10-05,28.55,92.79,28.96,64.24000000000001,0.0,0.0,0.005540180375615655,-0.0
2022-10-06,30.52,97.73,29.92,67.21000000000001,0.0,0.0,0.03261158558876076,-0.0
2022-10-07,31.36,103.37,31.2,72.01,-1.0,0.0,0.04189094170915997,-0.0
2022-10-10,32.45,107.11,32.11,74.66,-1.0,-1.0,0.028749413285985792,0.028749413285985792
2022-10-11,33.63,105.26,32.75,71.63,-1.0,-1.0,0.019735453979838447,0.019735453979838447
2022-10-12,33.57,109.19,32.17,75.62,-1.0,-1.0,-0.01786862083032581,-0.01786862083032581
2022-10-13,31.94,101.26,31.05,69.32000000000001,-1.0,-1.0,-0.03543553287144707,-0.03543553287144707
2022-10-14,32.02,101.94,31.93,69.91999999999999,-1.0,-1.0,0.02794719834720283,0.02794719834720283
2022-10-17,31.37,97.32,31.18,65.94999999999999,0.0,-1.0,-0.02376914309706013,-0.02376914309706013
2022-10-18,30.5,92.3,30.86,61.8,0.0,0.0,-0.010316016694615904,0.0
2022-10-19,30.76,90.69,30.4,59.92999999999999,0.0,0.0,-0.01501823852283879,0.0
2022-10-20,29.98,88.35,29.96,58.36999999999999,0.0,0.0,-0.014579449763157282,0.0
2022-10-21,29.69,87.32,29.99,57.629999999999995,0.0,0.0,0.001000834111898996,-0.0
2022-10-24,29.85,86.06,29.35,56.21,0.0,0.0,-0.021571446486812196,0.0
2022-10-25,28.46,82.21,28.19,53.74999999999999,0.0,0.0,-0.040325241148084334,0.0
2022-10-26,27.28,80.42,27.49,53.14,0.0,0.0,-0.02514500294886668,0.0
2022-10-27,27.39,82.51,26.92,55.120000000000005,0.0,0.0,-0.020952797400627166,0.0
2022-10-28,25.75,78.12,26.26,52.370000000000005,0.0,0.0,-0.024822635901877277,0.0
2022-10-31,25.88,78.86,25.88,52.980000000000004,0.0,0.0,-0.014576399241950089,0.0
2022-11-01,25.81,80.24,25.63,54.42999999999999,0.0,0.0,-0.00970692925672001,0.0
2022-11-02,25.86,80.93,26.45,55.07000000000001,0.0,0.0,0.03149261792832858,-0.0
2022-11-03,25.3,79.17,25.67,53.870000000000005,0.0,0.0,-0.0299331634212594,0.0
2022-11-04,24.55,79.24,25.53,54.69,0.0,0.0,-0.005468763629656426,0.0
2022-11-07,24.35,79.95,25.16,55.6,0.0,0.0,-0.01459879942115272,0.0
2022-11-08,25.54,84.6,26.1,59.059999999999995,0.0,0.0,0.036679882496407856,-0.0
2022-11-09,26.09,90.11,26.86,64.02,0.0,0.0,0.028702876766443897,-0.0
2022-11-10,23.53,85.78,24.63,62.25,0.0,0.0,-0.08667297896264525,0.0
2022-11-11,22.52,85.89,23.95,63.370000000000005,0.0,0.0,-0.02799688827552238,0.0
2022-11-14,23.73,84.57,24.24,60.83999999999999,0.0,0.0,0.01203583734418956,-0.0
2022-11-15,24.54,88.31,24.58,63.77,0.0,0.0,0.013928942936775268,-0.0
2022-11-16,24.11,81.38,25.05,57.269999999999996,0.0,0.0,0.018940723392984804,-0.0
2022-11-17,23.93,81.16,24.77,57.23,0.0,0.0,-0.011240584029605483,0.0
2022-11-18,23.12,77.68,24.52,54.56,0.0,0.0,-0.010144132433257624,0.0
2022-11-21,22.36,77.11,23.81,54.75,0.0,0.0,-0.02938345056923941,0.0
2022-11-22,21.29,77.81,22.95,56.52,0.0,0.0,-0.03678772399221719,0.0
2022-11-23,20.35,81.72,22.4,61.37,0.0,0.0,-0.024256977645559896,0.0
2022-11-25,20.5,82.5,22.6,62.0,0.0,0.0,0.008888947417246218,-0.0
2022-11-28,22.21,87.33,23.4,65.12,0.0,0.0,0.034786116085415486,-0.0
2022-11-29,21.89,85.43,23.04,63.540000000000006,0.0,0.0,-0.015504186535965303,0.0
2022-11-30,20.58,81.79,22.12,61.21000000000001,0.0,0.0,-0.04074965917355655,0.0
2022-12-01,19.84,82.19,21.57,62.349999999999994,0.0,0.0,-0.025178716253068778,0.0
2022-12-02,19.06,81.57,21.2,62.50999999999999,0.0,0.0,-0.017302278723098308,0.0
2022-12-05,20.75,84.71,21.69,63.959999999999994,0.0,0.0,0.022850143160816128,-0.0
2022-12-06,22.17,86.59,22.45,64.42,0.0,0.0,0.03443928934948026,-0.0
2022-12-07,22.68,87.18,22.86,64.5,0.0,0.0,0.018098044178401107,-0.0
2022-12-08,22.29,84.9,22.4,62.61000000000001,0.0,0.0,-0.02032769950567026,0.0
2022-12-09,22.83,87.26,23.1,64.43,0.0,0.0,0.030771658666753687,-0.0
2022-12-12,25.0,91.73,23.1,66.73,0.0,0.0,0.0,-0.0
2022-12-13,22.55,88.74,21.69,66.19,0.0,0.0,-0.0629812926889648,0.0
2022-12-14,21.14,88.35,20.63,67.21,0.0,0.0,-0.050104997755622716,0.0
2022-12-15,22.83,92.26,22.31,69.43,0.0,0.0,0.07828868136128087,-0.0
2022-12-16,22.62,89.15,22.45,66.53,0.0,0.0,0.006255605743822112,-0.0
2022-12-19,22.42,87.54,22.15,65.12,0.0,0.0,-0.013453117697118877,0.0
2022-12-20,21.48,83.0,21.48,61.519999999999996,0.0,0.0,-0.030715226850480448,0.0
2022-12-21,20.07,77.64,23.01,57.57,0.0,0.0,0.06880663440661072,-0.0
2022-12-22,21.97,81.94,24.26,59.97,0.0,0.0,0.052899999468629666,-0.0
2022-12-23,20.87,78.84,23.63,57.97,0.0,0.0,-0.026311812317088012,0.0
2022-12-27,21.65,78.65,23.45,57.00000000000001,0.0,0.0,-0.007646596306527975,0.0
2022-12-28,22.14,79.9,23.55,57.760000000000005,0.0,0.0,0.004255325570138524,-0.0
2022-12-29,21.44,77.28,23.21,55.84,0.0,0.0,-0.014542600176081333,0.0
2022-12-30,21.67,77.05,23.1,55.379999999999995,0.0,0.0,-0.004750602758597733,0.0
2023-01-03,22.9,80.34,23.05,57.440000000000005,0.0,0.0,-0.002166848085090045,0.0
2023-01-04,22.01,76.65,22.4,54.64,0.0,0.0,-0.028604810581663642,0.0
2023-01-05,22.46,75.96,22.65,53.49999999999999,0.0,0.0,0.011098893068048898,-0.0
2023-01-06,21.13,73.88,22.2,52.75,0.0,0.0,-0.020067563050809145,0.0
2023-01-09,21.97,77.27,22.27,55.3,0.0,0.0,0.0031481923910425813,-0.0
2023-01-10,20.58,76.02,21.09,55.44,0.0,0.0,-0.05444148677859317,0.0
2023-01-11,21.09,78.94,21.2,57.849999999999994,0.0,0.0,0.005202187187283602,-0.0
2023-01-12,18.83,78.79,19.82,59.96000000000001,0.0,0.0,-0.067309652776125,0.0
2023-01-13,18.35,80.89,19.5,62.54,0.0,0.0,-0.016277063332140962,0.0
2023-01-17,19.36,83.44,19.32,64.08,0.0,0.0,-0.009273636785328776,0.0
2023-01-18,20.34,85.33,21.69,64.99,0.0,0.0,0.11571049605441086,-0.0
2023-01-19,20.52,85.14,21.75,64.62,0.0,0.0,0.002762432695909922,-0.0
2023-01-20,19.85,81.03,21.09,61.18,0.0,0.0,-0.030814763044009652,0.0
2023-01-23,19.81,78.34,20.75,58.53,0.0,0.0,-0.016252747813975787,0.0
2023-01-24,19.2,79.37,19.95,60.17,0.0,0.0,-0.03931710334083505,0.0
2023-01-25,19.08,80.74,19.96,61.66,0.0,0.0,0.0005011275474453569,-0.0
2023-01-26,18.73,81.6,19.67,62.86999999999999,0.0,0.0,-0.014635638482349833,0.0
2023-01-27,18.51,83.31,19.32,64.8,0.0,0.0,-0.01795380361659582,0.0
2023-01-30,19.94,86.13,20.05,66.19,0.0,0.0,0.03708832496820591,-0.0
2023-01-31,19.4,83.9,19.53,64.5,0.0,0.0,-0.026277408863990548,0.0
2023-02-01,17.87,81.2,18.75,63.33,0.0,0.0,-0.040757992472167714,0.0
2023-02-02,18.73,84.97,19.3,66.24,0.0,0.0,0.028911343494419928,-0.0
2023-02-03,18.33,83.49,19.34,65.16,0.0,0.0,0.002070394114308538,-0.0
2023-02-06,19.43,85.1,20.01,65.66999999999999,0.0,0.0,0.03405665857049378,-0.0
2023-02-07,18.66,84.54,19.21,65.88000000000001,0.0,0.0,-0.04080117181517684,0.0
2023-02-08,19.63,94.83,20.05,75.2,0.0,0.0,0.042798176972112856,-0.0
2023-02-09,20.71,97.96,20.81,77.25,0.0,0.0,0.03720448665296505,-0.0
2023-02-10,20.53,95.63,20.93,75.1,0.0,0.0,0.005749896052365422,-0.0
2023-02-13,20.34,93.95,19.91,73.61,0.0,0.0,-0.04996141838180357,0.0
2023-02-14,18.91,89.2,18.65,70.29,0.0,0.0,-0.06537597198628031,0.0
2023-02-15,18.23,84.81,20.05,66.58,0.0,0.0,0.0723830076627534,-0.0
2023-02-16,20.17,88.25,21.16,68.08,0.0,0.0,0.05388345323752075,-0.0
2023-02-17,20.02,87.97,21.25,67.95,0.0,0.0,0.004244288380327088,-0.0
2023-02-21,22.87,95.99,22.9,73.11999999999999,0.0,0.0,0.07478001518976818,-0.0
2023-02-22,22.29,91.24,22.21,68.94999999999999,0.0,0.0,-0.030594272653857946,0.0
2023-02-23,21.14,85.16,21.37,64.02,0.0,0.0,-0.038554568575279724,0.0
2023-02-24,21.67,85.26,22.19,63.59,0.0,0.0,0.03765366761344602,-0.0
2023-02-27,20.95,83.21,21.33,62.25999999999999,0.0,0.0,-0.03952720446124314,0.0
2023-02-28,20.7,80.76,20.78,60.06,0.0,0.0,-0.026123546812177878,0.0
2023-03-01,20.58,80.55,21.03,59.97,0.0,0.0,0.0119590040435269,-0.0
2023-03-02,19.59,77.34,20.2,57.75,0.0,0.0,-0.04026738530744911,0.0
2023-03-03,18.49,75.93,19.5,57.44000000000001,0.0,0.0,-0.035268138837458274,0.0
2023-03-06,18.61,76.41,19.22,57.8,0.0,0.0,-0.014463062027554319,0.0
2023-03-07,19.59,78.54,19.75,58.95,0.0,0.0,0.02720208780498412,-0.0
2023-03-08,19.11,74.67,19.31,55.56,0.0,0.0,-0.022530394906707496,0.0
2023-03-09,22.61,92.04,21.8,69.43,0.0,0.0,0.12128687335462018,-0.0
2023-03-10,24.8,108.62,24.18,83.82000000000001,-1.0,0.0,0.10361587539160322,-0.0
2023-03-13,26.52,114.54,25.37,88.02000000000001,-1.0,-1.0,0.04804152842454412,0.04804152842454412
2023-03-14,23.73,104.9,23.7,81.17,-1.0,-1.0,-0.06809232547010513,-0.06809232547010513
2023-03-15,26.14,122.75,25.81,96.61,-1.0,-1.0,0.08528696558943683,0.08528696558943683
2023-03-16,22.99,110.77,23.02,87.78,-1.0,-1.0,-0.11439861043678601,-0.11439861043678601
2023-03-17,25.51,124.75,25.63,99.24,-1.0,-1.0,0.1074001370822435,0.1074001370822435
2023-03-20,24.15,110.16,24.17,86.00999999999999,-1.0,-1.0,-0.05865134566058838,-0.05865134566058838
2023-03-21,21.38,101.19,21.59,79.81,-1.0,-1.0,-0.11288195018867553,-0.11288195018867553
2023-03-22,22.26,102.64,23.5,80.38,-1.0,-1.0,0.08477017662339748,0.08477017662339748
2023-03-23,22.61,102.92,24.22,80.31,-1.0,-1.0,0.030178316974832864,0.030178316974832864
2023-03-24,21.74,99.72,23.22,77.98,0.0,-1.0,-0.042164761855200794,-0.042164761855200794
2023-03-27,20.6,95.07,22.27,74.47,0.0,0.0,-0.04177349500046912,0.0
2023-03-28,19.97,91.41,21.7,71.44,0.0,0.0,-0.025928220722862605,0.0
2023-03-29,19.12,87.78,20.93,68.66,0.0,0.0,-0.036128724088505315,0.0
2023-03-30,19.02,85.34,20.83,66.32000000000001,0.0,0.0,-0.0047892811850278605,0.0
2023-03-31,18.7,87.53,20.76,68.83,0.0,0.0,-0.0033661969751928034,0.0
2023-04-03,18.55,84.07,20.21,65.52,0.0,0.0,-0.026850526882157943,0.0
2023-04-04,19.0,84.72,20.6,65.72,0.0,0.0,0.019113544380005454,-0.0
2023-04-05,19.08,85.92,20.42,66.84,0.0,0.0,-0.008776263059015577,0.0
2023-04-06,18.4,84.64,19.98,66.24000000000001,0.0,0.0,-0.021783039516112268,0.0
2023-04-10,18.97,85.94,19.8,66.97,0.0,0.0,-0.015037877364540542,0.0
2023-04-11,19.1,85.92,19.77,66.82,0.0,0.0,-0.001516300517964364,0.0
2023-04-12,19.09,87.06,19.95,67.97,0.0,0.0,0.009063506153347056,-0.0
2023-04-13,17.8,84.73,18.73,66.93,0.0,0.0,-0.06310262687987533,0.0
2023-04-14,17.07,84.01,18.35,66.94,0.0,0.0,-0.020496941955417736,0.0
2023-04-17,16.95,83.15,17.42,66.2,0.0,0.0,-0.052010603076222406,0.0
2023-04-18,16.83,88.01,17.05,71.18,0.0,0.0,-0.021468767694831303,0.0
2023-04-19,16.46,95.04,19.4,78.58000000000001,0.0,0.0,0.12912286233975667,-0.0
2023-04-20,17.17,98.46,19.84,81.28999999999999,0.0,0.0,0.022427035787444538,-0.0
2023-04-21,16.77,96.94,19.41,80.17,0.0,0.0,-0.021911704675808164,0.0
2023-04-24,16.89,93.96,19.33,77.07,0.0,0.0,-0.004130103960679143,0.0
2023-04-25,18.76,94.35,21.02,75.58999999999999,0.0,0.0,0.08381607222856546,-0.0
2023-04-26,18.84,90.65,20.42,71.81,0.0,0.0,-0.02895955271228523,0.0
2023-04-27,17.03,85.79,19.45,68.76,0.0,0.0,-0.04866774267206431,0.0
2023-04-28,15.78,86.9,18.44,71.12,0.0,0.0,-0.053324851936007445,0.0
2023-05-01,16.08,88.21,18.17,72.13,0.0,0.0,-0.014750335720368213,0.0
2023-05-02,17.78,91.46,19.34,73.67999999999999,0.0,0.0,0.062403607617068424,-0.0
2023-05-03,18.34,91.54,19.95,73.2,0.0,0.0,0.031053653310724183,-0.0
2023-05-04,20.09,98.74,21.19,78.64999999999999,0.0,0.0,0.06030022894433529,-0.0
2023-05-05,17.19,91.8,19.29,74.61,0.0,0.0,-0.09394254536256996,0.0
2023-05-08,16.98,91.98,19.0,75.0,0.0,0.0,-0.015147847751197485,0.0
2023-05-09,17.71,92.45,19.42,74.74000000000001,0.0,0.0,0.021864483696738546,-0.0
2023-05-10,16.94,97.53,18.85,80.59,0.0,0.0,-0.02979054896915878,0.0
2023-05-11,16.93,97.32,18.6,80.38999999999999,0.0,0.0,-0.013351333174864255,0.0
2023-05-12,17.03,100.54,18.54,83.51,-1.0,0.0,-0.003231020581446753,0.0
2023-05-15,17.12,94.65,17.8,77.53,0.0,-1.0,-0.04073210283966944,-0.04073210283966944
2023-05-16,17.99,97.63,18.28,79.64,0.0,0.0,0.026609108727964514,-0.0
2023-05-17,16.87,92.76,19.98,75.89,0.0,0.0,0.08892420719440342,-0.0
2023-05-18,16.05,89.06,19.15,73.01,0.0,0.0,-0.042429057593752706,0.0
2023-05-19,16.81,94.77,19.65,77.96,0.0,0.0,0.025774622688615523,-0.0
2023-05-22,17.21,97.64,19.67,80.43,0.0,0.0,0.0010172940856976176,-0.0
2023-05-23,18.53,101.91,20.05,83.38,-1.0,0.0,0.01913452135161009,-0.0
2023-05-24,20.03,106.52,21.0,86.49,-1.0,-1.0,0.04629328397084498,0.04629328397084498
2023-05-25,19.14,103.88,20.43,84.74,-1.0,-1.0,-0.02751802889389232,-0.02751802889389232
2023-05-26,17.95,97.57,19.58,79.61999999999999,0.0,-1.0,-0.04249577172716634,-0.04249577172716634
2023-05-30,17.46,91.91,18.97,74.44999999999999,0.0,0.0,-0.031649853155441665,0.0
2023-05-31,17.94,91.39,18.87,73.45,0.0,0.0,-0.00528542456646397,0.0
2023-06-01,15.65,85.07,17.7,69.41999999999999,0.0,0.0,-0.06400871980067535,0.0
2023-06-02,14.6,86.16,16.95,71.56,0.0,0.0,-0.043296805753324286,0.0
2023-06-05,14.73,85.77,16.5,71.03999999999999,0.0,0.0,-0.026907452919924246,0.0
2023-06-06,13.96,85.74,15.42,71.78,0.0,0.0,-0.06769501277135159,0.0
2023-06-07,13.94,84.0,15.45,70.06,0.0,0.0,0.001943635208571326,-0.0
2023-06-08,13.65,87.63,15.01,73.97999999999999,0.0,0.0,-0.028892357698384163,0.0
2023-06-09,13.83,89.7,15.24,75.87,0.0,0.0,0.01520690461312979,-0.0
2023-06-12,15.01,92.83,15.56,77.82,0.0,0.0,0.02077996849174557,-0.0
2023-06-13,14.61,92.1,15.32,77.49,0.0,0.0,-0.015544354437800667,0.0
2023-06-14,13.88,91.91,14.78,78.03,0.0,0.0,-0.035884248792389606,0.0
2023-06-15,14.5,93.95,15.1,79.45,0.0,0.0,0.02141982830082334,-0.0
2023-06-16,13.54,90.69,14.35,77.15,0.0,0.0,-0.050944801615248725,0.0
2023-06-20,13.88,96.26,14.03,82.38000000000001,0.0,0.0,-0.022552048091260435,0.0
2023-06-21,13.2,92.73,16.18,79.53,0.0,0.0,0.1425780175159761,-0.0
2023-06-22,12.91,90.64,15.78,77.73,0.0,0.0,-0.02503259621261744,0.0
2023-06-23,13.44,92.34,15.95,78.9,0.0,0.0,0.010715513813125188,-0.0
2023-06-26,14.25,95.42,16.0,81.17,0.0,0.0,0.003129893008927631,-0.0
2023-06-27,13.74,91.33,15.56,77.59,0.0,0.0,-0.027885203489535382,0.0
2023-06-28,13.43,85.79,14.99,72.36000000000001,0.0,0.0,-0.03732020663573943,0.0
2023-06-29,13.54,85.26,15.33,71.72,0.0,0.0,0.022428380769216272,-0.0
2023-06-30,13.59,83.11,15.01,69.52,0.0,0.0,-0.021095047238352205,0.0
2023-07-03,13.57,84.17,14.94,70.6,0.0,0.0,-0.00467446594069898,0.0
2023-07-05,14.18,87.76,15.28,73.58000000000001,0.0,0.0,0.022502604033702855,-0.0
2023-07-06,15.44,95.3,16.17,79.86,0.0,0.0,0.0566128898506415,-0.0
2023-07-07,14.83,94.49,15.86,79.66,0.0,0.0,-0.01935745738231409,0.0
2023-07-10,15.07,95.33,15.77,80.25999999999999,0.0,0.0,-0.00569081523175452,0.0
2023-07-11,14.84,95.21,15.55,80.36999999999999,0.0,0.0,-0.014048762349704091,0.0
2023-07-12,13.54,95.85,14.29,82.31,0.0,0.0,-0.08450064668346702,0.0
2023-07-13,13.61,96.43,14.19,82.82000000000001,0.0,0.0,-0.007022500769824802,0.0
2023-07-14,13.34,94.89,13.8,81.55,0.0,0.0,-0.02786889900879208,0.0
2023-07-17,13.48,95.98,13.7,82.5,0.0,0.0,-0.007272759329080003,0.0
2023-07-18,13.3,92.99,13.3,79.69,0.0,0.0,-0.029631797606370913,0.0
2023-07-19,13.76,93.57,15.91,79.80999999999999,0.0,0.0,0.17918380712198712,-0.0
2023-07-20,13.99,94.06,15.85,80.07000000000001,0.0,0.0,-0.003778342026405923,0.0
2023-07-21,13.6,93.36,15.61,79.76,0.0,0.0,-0.015257765795948952,0.0
2023-07-24,13.91,91.74,15.38,77.83,0.0,0.0,-0.01484377044984253,0.0
2023-07-25,13.86,90.0,15.35,76.14,0.0,0.0,-0.001952490044291988,0.0
2023-07-26,13.19,85.38,14.89,72.19,0.0,0.0,-0.030425627337288486,0.0
2023-07-27,14.41,94.05,15.69,79.64,0.0,0.0,0.05233372004902348,-0.0
2023-07-28,13.33,87.38,14.99,74.05,0.0,0.0,-0.04564025463043464,0.0
2023-07-31,13.63,86.68,14.86,73.05000000000001,0.0,0.0,-0.008710272824893117,0.0
2023-08-01,13.93,87.49,15.07,73.56,0.0,0.0,0.014032973348790723,-0.0
2023-08-02,16.09,96.2,16.7,80.11,0.0,0.0,0.1027027067843056,-0.0
2023-08-03,15.92,94.04,16.75,78.12,0.0,0.0,0.002989538848365836,-0.0
2023-08-04,17.1,99.63,17.51,82.53,0.0,0.0,0.04437388802668529,-0.0
2023-08-07,15.77,92.99,16.29,77.22,0.0,0.0,-0.07222072368380683,0.0
2023-08-08,15.99,94.91,16.5,78.92,0.0,0.0,0.012808958292580996,-0.0
2023-08-09,15.96,97.43,16.35,81.47,0.0,0.0,-0.009132483563272231,0.0
2023-08-10,15.85,99.78,16.01,83.93,0.0,0.0,-0.021014370334639043,0.0
2023-08-11,14.84,96.68,15.35,81.84,0.0,0.0,-0.04209805297541758,0.0
2023-08-14,14.82,95.33,14.85,80.50999999999999,0.0,0.0,-0.033115608784497486,0.0
2023-08-15,16.46,103.28,16.17,86.82,-1.0,0.0,0.08515780834030728,-0.0
2023-08-16,16.78,104.54,18.01,87.76,-1.0,-1.0,0.10776948559884891,0.10776948559884891
2023-08-17,17.89,106.74,18.85,88.85,-1.0,-1.0,0.045585754706155335,0.045585754706155335
2023-08-18,17.3,97.28,18.45,79.98,0.0,-1.0,-0.02144854340748381,-0.02144854340748381
2023-08-21,17.13,95.24,17.85,78.11,0.0,0.0,-0.03306086226088789,0.0
2023-08-22,16.97,92.62,17.9,75.65,0.0,0.0,0.0027972046210607004,-0.0
2023-08-23,15.98,88.99,17.29,73.00999999999999,0.0,0.0,-0.03467241315150993,0.0
2023-08-24,17.2,92.17,18.01,74.97,0.0,0.0,0.040798859492665596,-0.0
2023-08-25,15.68,84.32,17.18,68.63999999999999,0.0,0.0,-0.04718124263175527,0.0
2023-08-28,15.08,82.23,16.43,67.15,0.0,0.0,-0.04463698450693254,0.0
2023-08-29,14.45,79.05,15.9,64.6,0.0,0.0,-0.03278982282299081,0.0
2023-08-30,13.88,78.63,15.3,64.75,0.0,0.0,-0.03846628082779624,0.0
2023-08-31,13.57,80.8,15.04,67.22999999999999,0.0,0.0,-0.017139509876696213,0.0
2023-09-01,13.09,82.65,14.8,69.56,0.0,0.0,-0.016086137751624374,0.0
2023-09-05,14.01,86.43,14.99,72.42,0.0,0.0,0.012756131344437094,-0.0
2023-09-06,14.45,87.85,15.35,73.39999999999999,0.0,0.0,0.023732161918699646,-0.0
2023-09-07,14.4,87.65,15.3,73.25,0.0,0.0,-0.0032626456348161526,0.0
2023-09-08,13.84,85.27,14.94,71.42999999999999,0.0,0.0,-0.023810648693718406,0.0
2023-09-11,13.8,85.19,14.58,71.39,0.0,0.0,-0.024391453124159135,0.0
2023-09-12,14.23,85.63,14.64,71.39999999999999,0.0,0.0,0.00410678195265346,-0.0
2023-09-13,13.48,84.97,14.0,71.49,0.0,0.0,-0.04470017891790734,0.0
2023-09-14,12.82,82.48,13.37,69.66,0.0,0.0,-0.04604393850140687,0.0
2023-09-15,13.79,84.84,14.25,71.05000000000001,0.0,0.0,0.06374351560080793,-0.0
2023-09-18,14.0,84.77,14.1,70.77,0.0,0.0,-0.010582109330536937,0.0
2023-09-19,14.11,83.54,14.05,69.43,0.0,0.0,-0.003552401604367539,0.0
2023-09-20,15.14,88.05,16.17,72.91,0.0,0.0,0.14053527780926078,-0.0
2023-09-21,17.54,94.44,17.49,76.9,0.0,0.0,0.07847161544149461,-0.0
2023-09-22,17.2,90.54,17.49,73.34,0.0,0.0,0.0,-0.0
2023-09-25,16.9,91.74,17.5,74.84,0.0,0.0,0.0005715918989581681,-0.0
2023-09-26,18.94,103.04,19.17,84.10000000000001,-1.0,0.0,0.09114567612808466,-0.0
2023-09-27,18.22,97.09,18.3,78.87,0.0,-1.0,-0.046445497210177766,-0.046445497210177766
2023-09-28,17.34,93.72,17.35,76.38,0.0,0.0,-0.053308553454507024,0.0
2023-09-29,17.52,94.1,17.77,76.58,0.0,0.0,0.023919135773691647,-0.0
2023-10-02,17.61,95.39,17.85,77.78,0.0,0.0,0.004491866059088245,-0.0
2023-10-03,19.78,104.39,19.66,84.61,-1.0,0.0,0.09658260649337214,-0.0
2023-10-04,18.58,95.58,18.52,77.0,0.0,-1.0,-0.05973488550098738,-0.05973488550098738
2023-10-05,18.49,95.59,18.2,77.10000000000001,0.0,0.0,-0.017429635135283394,0.0
2023-10-06,17.45,91.16,18.03,73.71,0.0,0.0,-0.00938455686752393,0.0
2023-10-09,17.7,92.03,17.65,74.33,0.0,0.0,-0.021301253835920075,0.0
2023-10-10,17.03,90.1,16.99,73.07,0.0,0.0,-0.03811084769546502,0.0
2023-10-11,16.09,90.57,16.5,74.47999999999999,0.0,0.0,-0.02926455477730583,0.0
2023-10-12,16.69,91.87,16.95,75.18,0.0,0.0,0.026907452919924246,-0.0
2023-10-13,19.32,108.1,19.26,88.78,-1.0,0.0,0.1277625725435203,-0.0
2023-10-16,17.21,95.69,17.16,78.47999999999999,0.0,-1.0,-0.11544931231016298,-0.11544931231016298
2023-10-17,17.88,95.8,17.85,77.92,0.0,0.0,0.03942241416583192,-0.0
2023-10-18,19.22,105.89,19.6,86.67,-1.0,0.0,0.09352605801082348,-0.0
2023-10-19,21.4,116.47,20.55,95.07,-1.0,-1.0,0.04733137470577198,0.04733137470577198
2023-10-20,21.71,115.43,20.73,93.72,-1.0,-1.0,0.008720985505444645,0.008720985505444645
2023-10-23,20.37,109.0,20.0,88.63,-1.0,-1.0,-0.03584965289369757,-0.03584965289369757
2023-10-24,18.97,98.54,19.09,79.57000000000001,0.0,-1.0,-0.04656763581633472,-0.04656763581633472
2023-10-25,20.19,102.92,20.3,82.73,-1.0,0.0,0.06145624831008556,-0.0
2023-10-26,20.68,101.97,20.54,81.28999999999999,-1.0,-1.0,0.01175331845267058,0.01175331845267058
2023-10-27,21.27,102.04,21.19,80.77000000000001,-1.0,-1.0,0.031155167779795434,0.031155167779795434
2023-10-30,19.75,95.23,19.59,75.48,0.0,-1.0,-0.07851014032375847,-0.07851014032375847
2023-10-31,18.14,87.94,18.13,69.8,0.0,0.0,-0.07745120718968979,0.0
2023-11-01,16.87,85.08,17.3,68.21,0.0,0.0,-0.04686152326302606,0.0
2023-11-02,15.66,83.24,16.56,67.58,0.0,0.0,-0.04371635254661976,0.0
2023-11-03,14.91,82.83,16.15,67.92,0.0,0.0,-0.025070099288448056,0.0
2023-11-06,14.89,84.33,15.65,69.44,0.0,0.0,-0.03144913268250349,0.0
2023-11-07,14.81,83.43,15.5,68.62,0.0,0.0,-0.00963089306096121,0.0
2023-11-08,14.45,85.04,15.11,70.59,0.0,0.0,-0.025483247640552875,0.0
2023-11-09,15.29,88.74,15.89,73.44999999999999,0.0,0.0,0.05033320426397658,-0.0
