date,engine,policy_multiplier,policy_state,stress_percentile,stress_value
2022-11-07,trend,1,ON,0.00000000,0
2022-11-07,vrp,1,ON,0.00000000,0
2022-11-08,trend,1,ON,0.00000000,0
2022-11-08,vrp,1,ON,0.00000000,0
2022-11-09,trend,1,ON,0.00000000,0
2022-11-09,vrp,1,ON,0.00000000,0
2022-11-10,trend,1,ON,0.00000000,0
2022-11-10,vrp,1,ON,0.00000000,0
2022-11-11,vrp,1,ON,0.00000000,0
2022-11-11,trend,1,ON,0.00000000,0
2022-11-13,vrp,1,ON,0.00000000,0
2022-11-13,trend,1,ON,0.00000000,0
2022-11-14,trend,1,ON,0.00000000,0
2022-11-14,vrp,1,ON,0.00000000,0
2022-11-15,trend,1,ON,0.00000000,0
2022-11-15,vrp,1,ON,0.00000000,0
2022-11-16,trend,1,ON,0.00000000,0
2022-11-16,vrp,1,ON,0.00000000,0
2022-11-17,trend,1,ON,0.00000000,0
2022-11-17,vrp,1,ON,0.00000000,0
2022-11-18,trend,1,ON,0.00000000,0
2022-11-18,vrp,1,ON,0.00000000,0
2022-11-20,trend,1,ON,0.00000000,0
2022-11-20,vrp,1,ON,0.00000000,0
2022-11-21,vrp,1,ON,0.00000000,0
2022-11-21,trend,1,ON,0.00000000,0
2022-11-22,trend,1,ON,0.00000000,0
2022-11-22,vrp,1,ON,0.00000000,0
2022-11-23,trend,1,ON,0.00000000,0
2022-11-23,vrp,1,ON,0.00000000,0
2022-11-24,trend,1,ON,0.00000000,0
2022-11-24,vrp,1,ON,0.00000000,0
2022-11-25,trend,1,ON,0.00000000,0
2022-11-25,vrp,1,ON,0.00000000,0
2022-11-27,trend,1,ON,0.00000000,0
2022-11-27,vrp,1,ON,0.00000000,0
2022-11-28,trend,1,ON,0.00000000,0
2022-11-28,vrp,1,ON,0.00000000,0
2022-11-29,trend,1,ON,0.00000000,0
2022-11-29,vrp,1,ON,0.00000000,0
2022-11-30,vrp,1,ON,0.00000000,0
2022-11-30,trend,1,ON,0.00000000,0
2022-12-01,vrp,1,ON,0.00000000,0
2022-12-01,trend,1,ON,0.00000000,0
2022-12-02,trend,1,ON,0.00000000,0
2022-12-02,vrp,1,ON,0.00000000,0
2022-12-04,trend,1,ON,0.00000000,0
2022-12-04,vrp,1,ON,0.00000000,0
2022-12-05,trend,1,ON,0.00000000,0
2022-12-05,vrp,1,ON,0.00000000,0
2022-12-06,trend,1,ON,0.00000000,0
2022-12-06,vrp,1,ON,0.00000000,0
2022-12-07,trend,1,ON,0.00000000,0
2022-12-07,vrp,1,ON,0.00000000,0
2022-12-08,trend,1,ON,0.00000000,0
2022-12-08,vrp,1,ON,0.00000000,0
2022-12-09,trend,1,ON,0.00000000,0
2022-12-09,vrp,1,ON,0.00000000,0
2022-12-11,vrp,1,ON,0.00000000,0
2022-12-11,trend,1,ON,0.00000000,0
2022-12-12,trend,1,ON,0.00000000,0
2022-12-12,vrp,1,ON,0.00000000,0
2022-12-13,trend,1,ON,0.00000000,0
2022-12-13,vrp,1,ON,0.00000000,0
2022-12-14,trend,1,ON,0.00000000,0
2022-12-14,vrp,1,ON,0.00000000,0
2022-12-15,trend,1,ON,0.00000000,0
2022-12-15,vrp,1,ON,0.00000000,0
2022-12-16,trend,1,ON,0.00000000,0
2022-12-16,vrp,1,ON,0.00000000,0
2022-12-18,trend,1,ON,0.00000000,0
2022-12-18,vrp,1,ON,0.00000000,0
2022-12-19,vrp,1,ON,0.00000000,0
2022-12-19,trend,1,ON,0.00000000,0
2022-12-20,trend,1,ON,0.00000000,0
2022-12-20,vrp,1,ON,0.00000000,0
2022-12-21,trend,1,ON,0.00000000,0
2022-12-21,vrp,1,ON,0.00000000,0
2022-12-22,trend,1,ON,0.00000000,0
2022-12-22,vrp,1,ON,0.00000000,0
2022-12-23,trend,1,ON,0.00000000,0
2022-12-23,vrp,1,ON,0.00000000,0
2022-12-26,trend,1,ON,0.00000000,0
2022-12-26,vrp,1,ON,0.00000000,0
2022-12-27,trend,1,ON,0.00000000,0
2022-12-27,vrp,1,ON,0.00000000,0
2022-12-28,vrp,1,ON,0.00000000,0
2022-12-28,trend,1,ON,0.00000000,0
2022-12-29,trend,1,ON,0.00000000,0
2022-12-29,vrp,1,ON,0.00000000,0
2022-12-30,trend,1,ON,0.00000000,0
2022-12-30,vrp,1,ON,0.00000000,0
2023-01-02,trend,1,ON,0.00000000,0
2023-01-02,vrp,1,ON,0.00000000,0
2023-01-03,trend,1,ON,0.00000000,0
2023-01-03,vrp,1,ON,0.00000000,0
2023-01-04,trend,1,ON,0.00000000,0
2023-01-04,vrp,1,ON,0.00000000,0
2023-01-05,vrp,1,ON,0.00000000,0
2023-01-05,trend,1,ON,0.00000000,0
2023-01-06,vrp,1,ON,0.00000000,0
2023-01-06,trend,1,ON,0.00000000,0
2023-01-08,trend,1,ON,0.00000000,0
2023-01-08,vrp,1,ON,0.00000000,0
2023-01-09,trend,1,ON,0.00000000,0
2023-01-09,vrp,1,ON,0.00000000,0
2023-01-10,trend,1,ON,0.00000000,0
2023-01-10,vrp,1,ON,0.00000000,0
2023-01-11,trend,1,ON,0.00000000,0
2023-01-11,vrp,1,ON,0.00000000,0
2023-01-12,trend,1,ON,0.00000000,0
2023-01-12,vrp,1,ON,0.00000000,0
2023-01-13,trend,1,ON,0.00000000,0
2023-01-13,vrp,1,ON,0.00000000,0
2023-01-15,vrp,1,ON,0.00000000,0
2023-01-15,trend,1,ON,0.00000000,0
2023-01-16,trend,1,ON,0.00000000,0
2023-01-16,vrp,1,ON,0.00000000,0
2023-01-17,trend,1,ON,0.00000000,0
2023-01-17,vrp,1,ON,0.00000000,0
2023-01-18,trend,1,ON,0.00000000,0
2023-01-18,vrp,1,ON,0.00000000,0
2023-01-19,trend,1,ON,0.00000000,0
2023-01-19,vrp,1,ON,0.00000000,0
2023-01-20,trend,1,ON,0.00000000,0
2023-01-20,vrp,1,ON,0.00000000,0
2023-01-22,trend,1,ON,0.00000000,0
2023-01-22,vrp,1,ON,0.00000000,0
2023-01-23,vrp,1,ON,0.00000000,0
2023-01-23,trend,1,ON,0.00000000,0
2023-01-24,trend,1,ON,0.00000000,0
2023-01-24,vrp,1,ON,0.00000000,0
2023-01-25,trend,1,ON,0.00000000,0
2023-01-25,vrp,1,ON,0.00000000,0
2023-01-26,trend,1,ON,0.00000000,0
2023-01-26,vrp,1,ON,0.00000000,0
2023-01-27,trend,1,ON,0.00000000,0
2023-01-27,vrp,1,ON,0.00000000,0
2023-01-29,trend,1,ON,0.00000000,0
2023-01-29,vrp,1,ON,0.00000000,0
2023-01-30,vrp,1,ON,0.00000000,0
2023-01-30,trend,1,ON,0.00000000,0
2023-01-31,vrp,1,ON,0.00000000,0
2023-01-31,trend,1,ON,0.00000000,0
2023-02-01,trend,1,ON,0.00000000,0
2023-02-01,vrp,1,ON,0.00000000,0
2023-02-02,trend,1,ON,0.00000000,0
2023-02-02,vrp,1,ON,0.00000000,0
2023-02-03,trend,1,ON,0.00000000,0
2023-02-03,vrp,1,ON,0.00000000,0
2023-02-05,trend,1,ON,0.00000000,0
2023-02-05,vrp,1,ON,0.00000000,0
2023-02-06,trend,1,ON,0.00000000,0
2023-02-06,vrp,1,ON,0.00000000,0
2023-02-07,vrp,1,ON,0.00000000,0
2023-02-07,trend,1,ON,0.00000000,0
2023-02-08,vrp,1,ON,0.00000000,0
2023-02-08,trend,1,ON,0.00000000,0
2023-02-09,trend,1,ON,0.00000000,0
2023-02-09,vrp,1,ON,0.00000000,0
2023-02-10,trend,1,ON,0.00000000,0
2023-02-10,vrp,1,ON,0.00000000,0
2023-02-12,trend,1,ON,0.00000000,0
2023-02-12,vrp,1,ON,0.00000000,0
2023-02-13,trend,1,ON,0.00000000,0
2023-02-13,vrp,1,ON,0.00000000,0
2023-02-14,trend,1,ON,0.00000000,0
2023-02-14,vrp,1,ON,0.00000000,0
2023-02-15,trend,1,ON,0.00000000,0
2023-02-15,vrp,1,ON,0.00000000,0
2023-02-16,vrp,1,ON,0.00000000,0
2023-02-16,trend,1,ON,0.00000000,0
2023-02-17,trend,1,ON,0.00000000,0
2023-02-17,vrp,1,ON,0.00000000,0
2023-02-19,trend,1,ON,0.00000000,0
2023-02-19,vrp,1,ON,0.00000000,0
2023-02-20,trend,1,ON,0.00000000,0
2023-02-20,vrp,1,ON,0.00000000,0
2023-02-21,trend,1,ON,0.00000000,0
2023-02-21,vrp,1,ON,0.00000000,0
2023-02-22,trend,1,ON,0.00000000,0
2023-02-22,vrp,1,ON,0.00000000,0
2023-02-23,vrp,1,ON,0.00000000,0
2023-02-23,trend,1,ON,0.00000000,0
2023-02-24,vrp,1,ON,0.00000000,0
2023-02-24,trend,1,ON,0.00000000,0
2023-02-26,trend,1,ON,0.00000000,0
2023-02-26,vrp,1,ON,0.00000000,0
2023-02-27,trend,1,ON,0.00000000,0
2023-02-27,vrp,1,ON,0.00000000,0
2023-02-28,trend,1,ON,0.00000000,0
2023-02-28,vrp,1,ON,0.00000000,0
2023-03-01,trend,1,ON,0.00000000,0
2023-03-01,vrp,1,ON,0.00000000,0
2023-03-02,trend,1,ON,0.00000000,0
2023-03-02,vrp,1,ON,0.00000000,0
2023-03-03,trend,1,ON,0.00000000,0
2023-03-03,vrp,1,ON,0.00000000,0
2023-03-05,vrp,1,ON,0.00000000,0
2023-03-05,trend,1,ON,0.00000000,0
2023-03-06,trend,1,ON,0.00000000,0
2023-03-06,vrp,1,ON,0.00000000,0
2023-03-07,trend,1,ON,0.00000000,0
2023-03-07,vrp,1,ON,0.00000000,0
2023-03-08,trend,1,ON,0.00000000,0
2023-03-08,vrp,1,ON,0.00000000,0
2023-03-09,trend,1,ON,0.00000000,0
2023-03-09,vrp,1,ON,0.00000000,0
2023-03-10,trend,1,ON,0.00000000,0
2023-03-10,vrp,1,ON,0.00000000,0
2023-03-12,trend,1,ON,0.00000000,0
2023-03-12,vrp,1,ON,0.00000000,0
2023-03-13,vrp,1,ON,0.00000000,0
2023-03-13,trend,1,ON,0.00000000,0
2023-03-14,trend,1,ON,0.00000000,0
2023-03-14,vrp,1,ON,0.00000000,0
2023-03-15,trend,0,OFF,97.38805970,1
2023-03-15,vrp,1,ON,0.00000000,0
2023-03-16,trend,1,ON,0.00000000,0
2023-03-16,vrp,1,ON,0.00000000,0
2023-03-17,trend,0,OFF,97.27047146,1
2023-03-17,vrp,1,ON,0.00000000,0
2023-03-19,trend,0,OFF,97.27047146,1
2023-03-19,vrp,1,ON,0.00000000,0
2023-03-20,trend,1,ON,0.00000000,0
2023-03-20,vrp,1,ON,0.00000000,0
2023-03-21,vrp,1,ON,0.00000000,0
2023-03-21,trend,1,ON,0.00000000,0
2023-03-22,trend,1,ON,0.00000000,0
2023-03-22,vrp,1,ON,0.00000000,0
2023-03-23,trend,1,ON,0.00000000,0
2023-03-23,vrp,1,ON,0.00000000,0
2023-03-24,trend,1,ON,0.00000000,0
2023-03-24,vrp,1,ON,0.00000000,0
2023-03-26,trend,1,ON,0.00000000,0
2023-03-26,vrp,1,ON,0.00000000,0
2023-03-27,trend,1,ON,0.00000000,0
2023-03-27,vrp,1,ON,0.00000000,0
2023-03-28,trend,1,ON,0.00000000,0
2023-03-28,vrp,1,ON,0.00000000,0
2023-03-29,vrp,1,ON,0.00000000,0
2023-03-29,trend,1,ON,0.00000000,0
2023-03-30,trend,1,ON,0.00000000,0
2023-03-30,vrp,1,ON,0.00000000,0
2023-03-31,trend,1,ON,0.00000000,0
2023-03-31,vrp,1,ON,0.00000000,0
2023-04-02,trend,1,ON,0.00000000,0
2023-04-02,vrp,1,ON,0.00000000,0
2023-04-03,trend,1,ON,0.00000000,0
2023-04-03,vrp,1,ON,0.00000000,0
2023-04-04,trend,1,ON,0.00000000,0
2023-04-04,vrp,1,ON,0.00000000,0
2023-04-05,trend,1,ON,0.00000000,0
2023-04-05,vrp,1,ON,0.00000000,0
2023-04-06,vrp,1,ON,0.00000000,0
2023-04-06,trend,1,ON,0.00000000,0
2023-04-07,trend,1,ON,0.00000000,0
2023-04-07,vrp,1,ON,0.00000000,0
2023-04-09,trend,1,ON,0.00000000,0
2023-04-09,vrp,1,ON,0.00000000,0
2023-04-10,trend,1,ON,0.00000000,0
2023-04-10,vrp,1,ON,0.00000000,0
2023-04-11,trend,1,ON,0.00000000,0
2023-04-11,vrp,1,ON,0.00000000,0
2023-04-12,trend,1,ON,0.00000000,0
2023-04-12,vrp,1,ON,0.00000000,0
2023-04-13,trend,1,ON,0.00000000,0
2023-04-13,vrp,1,ON,0.00000000,0
2023-04-14,trend,1,ON,0.00000000,0
2023-04-14,vrp,1,ON,0.00000000,0
2023-04-16,vrp,1,ON,0.00000000,0
2023-04-16,trend,1,ON,0.00000000,0
2023-04-17,trend,1,ON,0.00000000,0
2023-04-17,vrp,1,ON,0.00000000,0
2023-04-18,trend,1,ON,0.00000000,0
2023-04-18,vrp,1,ON,0.00000000,0
2023-04-19,trend,1,ON,0.00000000,0
2023-04-19,vrp,1,ON,0.00000000,0
2023-04-20,trend,1,ON,0.00000000,0
2023-04-20,vrp,1,ON,0.00000000,0
2023-04-21,trend,1,ON,0.00000000,0
2023-04-21,vrp,1,ON,0.00000000,0
2023-04-23,trend,1,ON,0.00000000,0
2023-04-23,vrp,1,ON,0.00000000,0
2023-04-24,vrp,1,ON,0.00000000,0
2023-04-24,trend,1,ON,0.00000000,0
2023-04-25,trend,1,ON,0.00000000,0
2023-04-25,vrp,1,ON,0.00000000,0
2023-04-26,trend,1,ON,0.00000000,0
2023-04-26,vrp,1,ON,0.00000000,0
2023-04-27,trend,1,ON,0.00000000,0
2023-04-27,vrp,1,ON,0.00000000,0
2023-04-28,trend,1,ON,0.00000000,0
2023-04-28,vrp,1,ON,0.00000000,0
2023-04-30,trend,1,ON,0.00000000,0
2023-04-30,vrp,1,ON,0.00000000,0
2023-05-01,trend,1,ON,0.00000000,0
2023-05-01,vrp,1,ON,0.00000000,0
2023-05-02,vrp,1,ON,0.00000000,0
2023-05-02,trend,1,ON,0.00000000,0
2023-05-03,trend,1,ON,0.00000000,0
2023-05-03,vrp,1,ON,0.00000000,0
2023-05-04,trend,1,ON,0.00000000,0
2023-05-04,vrp,1,ON,0.00000000,0
2023-05-05,trend,1,ON,0.00000000,0
2023-05-05,vrp,1,ON,0.00000000,0
2023-05-07,trend,1,ON,0.00000000,0
2023-05-07,vrp,1,ON,0.00000000,0
2023-05-08,trend,1,ON,0.00000000,0
2023-05-08,vrp,1,ON,0.00000000,0
2023-05-09,trend,1,ON,0.00000000,0
2023-05-09,vrp,1,ON,0.00000000,0
2023-05-10,vrp,1,ON,0.00000000,0
2023-05-10,trend,1,ON,0.00000000,0
2023-05-11,trend,1,ON,0.00000000,0
2023-05-11,vrp,1,ON,0.00000000,0
2023-05-12,trend,1,ON,0.00000000,0
2023-05-12,vrp,1,ON,0.00000000,0
2023-05-14,trend,1,ON,0.00000000,0
2023-05-14,vrp,1,ON,0.00000000,0
2023-05-15,trend,1,ON,0.00000000,0
2023-05-15,vrp,1,ON,0.00000000,0
2023-05-16,trend,1,ON,0.00000000,0
2023-05-16,vrp,1,ON,0.00000000,0
2023-05-17,trend,1,ON,0.00000000,0
2023-05-17,vrp,1,ON,0.00000000,0
2023-05-18,vrp,1,ON,0.00000000,0
2023-05-18,trend,1,ON,0.00000000,0
2023-05-19,trend,1,ON,0.00000000,0
2023-05-19,vrp,1,ON,0.00000000,0
2023-05-21,trend,1,ON,0.00000000,0
2023-05-21,vrp,1,ON,0.00000000,0
2023-05-22,trend,1,ON,0.00000000,0
2023-05-22,vrp,1,ON,0.00000000,0
2023-05-23,trend,1,ON,0.00000000,0
2023-05-23,vrp,1,ON,0.00000000,0
2023-05-24,trend,1,ON,0.00000000,0
2023-05-24,vrp,1,ON,0.00000000,0
2023-05-25,trend,1,ON,0.00000000,0
2023-05-25,vrp,1,ON,0.00000000,0
2023-05-26,vrp,1,ON,0.00000000,0
2023-05-26,trend,1,ON,0.00000000,0
2023-05-28,trend,1,ON,0.00000000,0
2023-05-28,vrp,1,ON,0.00000000,0
2023-05-29,trend,1,ON,0.00000000,0
2023-05-29,vrp,1,ON,0.00000000,0
2023-05-30,trend,1,ON,0.00000000,0
2023-05-30,vrp,1,ON,0.00000000,0
2023-05-31,trend,1,ON,0.00000000,0
2023-05-31,vrp,1,ON,0.00000000,0
2023-06-01,trend,1,ON,0.00000000,0
2023-06-01,vrp,1,ON,0.00000000,0
2023-06-02,trend,1,ON,0.00000000,0
2023-06-02,vrp,1,ON,0.00000000,0
2023-06-04,vrp,1,ON,0.00000000,0
2023-06-04,trend,1,ON,0.00000000,0
2023-06-05,trend,1,ON,0.00000000,0
2023-06-05,vrp,1,ON,0.00000000,0
2023-06-06,trend,1,ON,0.00000000,0
2023-06-06,vrp,1,ON,0.00000000,0
2023-06-07,trend,1,ON,0.00000000,0
2023-06-07,vrp,1,ON,0.00000000,0
2023-06-08,trend,1,ON,0.00000000,0
2023-06-08,vrp,1,ON,0.00000000,0
2023-06-09,trend,1,ON,0.00000000,0
2023-06-09,vrp,1,ON,0.00000000,0
2023-06-11,trend,1,ON,0.00000000,0
2023-06-11,vrp,1,ON,0.00000000,0
2023-06-12,vrp,1,ON,0.00000000,0
2023-06-12,trend,1,ON,0.00000000,0
2023-06-13,trend,1,ON,0.00000000,0
2023-06-13,vrp,1,ON,0.00000000,0
2023-06-14,trend,1,ON,0.00000000,0
2023-06-14,vrp,1,ON,0.00000000,0
2023-06-15,trend,1,ON,0.00000000,0
2023-06-15,vrp,1,ON,0.00000000,0
2023-06-16,trend,1,ON,0.00000000,0
2023-06-16,vrp,1,ON,0.00000000,0
2023-06-18,trend,1,ON,0.00000000,0
2023-06-18,vrp,1,ON,0.00000000,0
2023-06-19,trend,1,ON,0.00000000,0
2023-06-19,vrp,1,ON,0.00000000,0
2023-06-20,vrp,1,ON,0.00000000,0
2023-06-20,trend,1,ON,0.00000000,0
2023-06-21,vrp,1,ON,0.00000000,0
2023-06-21,trend,1,ON,0.00000000,0
2023-06-22,trend,1,ON,0.00000000,0
2023-06-22,vrp,1,ON,0.00000000,0
2023-06-23,trend,1,ON,0.00000000,0
2023-06-23,vrp,1,ON,0.00000000,0
2023-06-25,trend,1,ON,0.00000000,0
2023-06-25,vrp,1,ON,0.00000000,0
2023-06-26,trend,1,ON,0.00000000,0
2023-06-26,vrp,1,ON,0.00000000,0
2023-06-27,trend,1,ON,0.00000000,0
2023-06-27,vrp,1,ON,0.00000000,0
2023-06-28,trend,1,ON,0.00000000,0
2023-06-28,vrp,1,ON,0.00000000,0
2023-06-29,vrp,1,ON,0.00000000,0
2023-06-29,trend,1,ON,0.00000000,0
2023-06-30,trend,1,ON,0.00000000,0
2023-06-30,vrp,1,ON,0.00000000,0
2023-07-02,trend,1,ON,0.00000000,0
2023-07-02,vrp,1,ON,0.00000000,0
2023-07-03,trend,1,ON,0.00000000,0
2023-07-03,vrp,1,ON,0.00000000,0
2023-07-04,trend,1,ON,0.00000000,0
2023-07-04,vrp,1,ON,0.00000000,0
2023-07-05,trend,1,ON,0.00000000,0
2023-07-05,vrp,1,ON,0.00000000,0
2023-07-06,trend,1,ON,0.00000000,0
2023-07-06,vrp,1,ON,0.00000000,0
2023-07-07,vrp,1,ON,0.00000000,0
2023-07-07,trend,1,ON,0.00000000,0
2023-07-09,trend,1,ON,0.00000000,0
2023-07-09,vrp,1,ON,0.00000000,0
2023-07-10,trend,1,ON,0.00000000,0
2023-07-10,vrp,1,ON,0.00000000,0
2023-07-11,trend,1,ON,0.00000000,0
2023-07-11,vrp,1,ON,0.00000000,0
2023-07-12,trend,1,ON,0.00000000,0
2023-07-12,vrp,1,ON,0.00000000,0
2023-07-13,trend,1,ON,0.00000000,0
2023-07-13,vrp,1,ON,0.00000000,0
2023-07-14,vrp,1,ON,0.00000000,0
2023-07-14,trend,1,ON,0.00000000,0
2023-07-16,vrp,1,ON,0.00000000,0
2023-07-16,trend,1,ON,0.00000000,0
2023-07-17,trend,1,ON,0.00000000,0
2023-07-17,vrp,1,ON,0.00000000,0
2023-07-18,trend,1,ON,0.00000000,0
2023-07-18,vrp,1,ON,0.00000000,0
2023-07-19,trend,1,ON,0.00000000,0
2023-07-19,vrp,1,ON,0.00000000,0
2023-07-20,trend,1,ON,0.00000000,0
2023-07-20,vrp,1,ON,0.00000000,0
2023-07-21,trend,1,ON,0.00000000,0
2023-07-21,vrp,1,ON,0.00000000,0
2023-07-23,vrp,1,ON,0.00000000,0
2023-07-23,trend,1,ON,0.00000000,0
2023-07-24,vrp,1,ON,0.00000000,0
2023-07-24,trend,1,ON,0.00000000,0
2023-07-25,trend,1,ON,0.00000000,0
2023-07-25,vrp,1,ON,0.00000000,0
2023-07-26,trend,1,ON,0.00000000,0
2023-07-26,vrp,1,ON,0.00000000,0
2023-07-27,trend,1,ON,0.00000000,0
2023-07-27,vrp,1,ON,0.00000000,0
2023-07-28,trend,1,ON,0.00000000,0
2023-07-28,vrp,1,ON,0.00000000,0
2023-07-30,trend,1,ON,0.00000000,0
2023-07-30,vrp,1,ON,0.00000000,0
2023-07-31,trend,1,ON,0.00000000,0
2023-07-31,vrp,1,ON,0.00000000,0
2023-08-01,vrp,1,ON,0.00000000,0
2023-08-01,trend,1,ON,0.00000000,0
2023-08-02,trend,1,ON,0.00000000,0
2023-08-02,vrp,1,ON,0.00000000,0
2023-08-03,trend,1,ON,0.00000000,0
2023-08-03,vrp,1,ON,0.00000000,0
2023-08-04,trend,1,ON,0.00000000,0
2023-08-04,vrp,1,ON,0.00000000,0
2023-08-06,trend,1,ON,0.00000000,0
2023-08-06,vrp,1,ON,0.00000000,0
2023-08-07,trend,1,ON,0.00000000,0
2023-08-07,vrp,1,ON,0.00000000,0
2023-08-08,vrp,1,ON,0.00000000,0
2023-08-08,trend,1,ON,0.00000000,0
2023-08-09,vrp,1,ON,0.00000000,0
2023-08-09,trend,1,ON,0.00000000,0
2023-08-10,trend,1,ON,0.00000000,0
2023-08-10,vrp,1,ON,0.00000000,0
2023-08-11,trend,1,ON,0.00000000,0
2023-08-11,vrp,1,ON,0.00000000,0
2023-08-13,trend,1,ON,0.00000000,0
2023-08-13,vrp,1,ON,0.00000000,0
2023-08-14,trend,1,ON,0.00000000,0
2023-08-14,vrp,1,ON,0.00000000,0
2023-08-15,trend,1,ON,0.00000000,0
2023-08-15,vrp,1,ON,0.00000000,0
2023-08-16,trend,1,ON,0.00000000,0
2023-08-16,vrp,1,ON,0.00000000,0
2023-08-17,vrp,1,ON,0.00000000,0
2023-08-17,trend,0,OFF,97.47530187,1
2023-08-18,trend,1,ON,0.00000000,0
2023-08-18,vrp,1,ON,0.00000000,0
2023-08-20,trend,1,ON,0.00000000,0
2023-08-20,vrp,1,ON,0.00000000,0
2023-08-21,trend,1,ON,0.00000000,0
2023-08-21,vrp,1,ON,0.00000000,0
2023-08-22,trend,1,ON,0.00000000,0
2023-08-22,vrp,1,ON,0.00000000,0
2023-08-23,trend,1,ON,0.00000000,0
2023-08-23,vrp,1,ON,0.00000000,0
2023-08-24,trend,1,ON,0.00000000,0
2023-08-24,vrp,1,ON,0.00000000,0
2023-08-25,vrp,1,ON,0.00000000,0
2023-08-25,trend,1,ON,0.00000000,0
2023-08-27,vrp,1,ON,0.00000000,0
2023-08-27,trend,1,ON,0.00000000,0
2023-08-28,trend,1,ON,0.00000000,0
2023-08-28,vrp,1,ON,0.00000000,0
2023-08-29,trend,1,ON,0.00000000,0
2023-08-29,vrp,1,ON,0.00000000,0
2023-08-30,trend,1,ON,0.00000000,0
2023-08-30,vrp,1,ON,0.00000000,0
2023-08-31,trend,1,ON,0.00000000,0
2023-08-31,vrp,1,ON,0.00000000,0
2023-09-01,trend,1,ON,0.00000000,0
2023-09-01,vrp,1,ON,0.00000000,0
2023-09-03,trend,1,ON,0.00000000,0
2023-09-03,vrp,1,ON,0.00000000,0
2023-09-04,vrp,1,ON,0.00000000,0
2023-09-04,trend,1,ON,0.00000000,0
2023-09-05,trend,1,ON,0.00000000,0
2023-09-05,vrp,1,ON,0.00000000,0
2023-09-06,trend,1,ON,0.00000000,0
2023-09-06,vrp,1,ON,0.00000000,0
2023-09-07,trend,1,ON,0.00000000,0
2023-09-07,vrp,1,ON,0.00000000,0
2023-09-08,trend,1,ON,0.00000000,0
2023-09-08,vrp,1,ON,0.00000000,0
2023-09-10,trend,1,ON,0.00000000,0
2023-09-10,vrp,1,ON,0.00000000,0
2023-09-11,vrp,1,ON,0.00000000,0
2023-09-11,trend,1,ON,0.00000000,0
2023-09-12,vrp,1,ON,0.00000000,0
2023-09-12,trend,1,ON,0.00000000,0
2023-09-13,trend,1,ON,0.00000000,0
2023-09-13,vrp,1,ON,0.00000000,0
2023-09-14,trend,1,ON,0.00000000,0
2023-09-14,vrp,1,ON,0.00000000,0
2023-09-15,trend,1,ON,0.00000000,0
2023-09-15,vrp,1,ON,0.00000000,0
2023-09-17,trend,1,ON,0.00000000,0
2023-09-17,vrp,1,ON,0.00000000,0
2023-09-18,trend,1,ON,0.00000000,0
2023-09-18,vrp,1,ON,0.00000000,0
2023-09-19,trend,1,ON,0.00000000,0
2023-09-19,vrp,1,ON,0.00000000,0
2023-09-20,vrp,1,ON,0.00000000,0
2023-09-20,trend,1,ON,0.00000000,0
2023-09-21,trend,1,ON,0.00000000,0
2023-09-21,vrp,1,ON,0.00000000,0
2023-09-22,trend,1,ON,0.00000000,0
2023-09-22,vrp,1,ON,0.00000000,0
2023-09-24,trend,1,ON,0.00000000,0
2023-09-24,vrp,1,ON,0.00000000,0
2023-09-25,trend,1,ON,0.00000000,0
2023-09-25,vrp,1,ON,0.00000000,0
2023-09-26,trend,1,ON,0.00000000,0
2023-09-26,vrp,1,ON,0.00000000,0
2023-09-27,trend,1,ON,0.00000000,0
2023-09-27,vrp,1,ON,0.00000000,0
2023-09-28,vrp,1,ON,0.00000000,0
2023-09-28,trend,1,ON,0.00000000,0
2023-09-29,trend,1,ON,0.00000000,0
2023-09-29,vrp,1,ON,0.00000000,0
2023-10-01,trend,1,ON,0.00000000,0
2023-10-01,vrp,1,ON,0.00000000,0
2023-10-02,trend,1,ON,0.00000000,0
2023-10-02,vrp,1,ON,0.00000000,0
2023-10-03,trend,1,ON,0.00000000,0
2023-10-03,vrp,1,ON,0.00000000,0
2023-10-04,trend,1,ON,0.00000000,0
2023-10-04,vrp,1,ON,0.00000000,0
2023-10-05,trend,1,ON,0.00000000,0
2023-10-05,vrp,1,ON,0.00000000,0
2023-10-06,vrp,1,ON,0.00000000,0
2023-10-06,trend,1,ON,0.00000000,0
2023-10-08,trend,1,ON,0.00000000,0
2023-10-08,vrp,1,ON,0.00000000,0
2023-10-09,trend,1,ON,0.00000000,0
2023-10-09,vrp,1,ON,0.00000000,0
2023-10-10,trend,1,ON,0.00000000,0
2023-10-10,vrp,1,ON,0.00000000,0
2023-10-11,trend,1,ON,0.00000000,0
2023-10-11,vrp,1,ON,0.00000000,0
2023-10-12,trend,1,ON,0.00000000,0
2023-10-12,vrp,1,ON,0.00000000,0
2023-10-13,trend,0,OFF,97.47634069,1
2023-10-13,vrp,1,ON,0.00000000,0
2023-10-15,vrp,1,ON,0.00000000,0
2023-10-15,trend,0,OFF,97.47634069,1
2023-10-16,trend,1,ON,0.00000000,0
2023-10-16,vrp,1,ON,0.00000000,0
2023-10-17,trend,1,ON,0.00000000,0
2023-10-17,vrp,1,ON,0.00000000,0
2023-10-18,trend,0,OFF,97.37945493,1
2023-10-18,vrp,1,ON,0.00000000,0
2023-10-19,trend,0,OFF,97.27748691,1
2023-10-19,vrp,0,OFF,99.58115183,1
2023-10-20,trend,0,OFF,97.17573222,1
2023-10-20,vrp,1,ON,0.00000000,0
