date,baseline,variant
2021-12-07,1.2403507069196669,1.2233490019488154
2021-12-08,1.2590836979033833,1.2412022012220612
2021-12-09,1.246706453239131,1.2288217848371243
2021-12-10,1.2495910733931885,1.2329103491196214
2021-12-12,1.2509160311416188,1.2342159232219108
2021-12-13,1.251427290796962,1.2341887332793642
2021-12-14,1.2563358902500383,1.2383169616422036
2021-12-15,1.2494973003247236,1.2300369389671317
2021-12-16,1.2688635419189827,1.2491786947986618
2021-12-17,1.263964296329048,1.2453787560757497
2021-12-19,1.265647925850736,1.247590975603959
2021-12-20,1.2684888519337012,1.250059417876655
2021-12-21,1.2596252657133704,1.2410424674442515
2021-12-22,1.2556668609908987,1.2374785102048758
2021-12-23,1.2594026907197164,1.2409063915515228
2021-12-24,1.258989281900945,1.2404990542881378
2021-12-26,1.2599820001016746,1.2413604797209665
2021-12-27,1.259722360586533,1.2408440309240383
2021-12-28,1.2633648942587894,1.2446673865428792
2021-12-29,1.2661856131272562,1.2472436754335712
2021-12-30,1.2639765984237574,1.2452424338787556
2021-12-31,1.267460955398143,1.2486309575299297
2022-01-02,1.2665562156552137,1.2472907478305342
2022-01-03,1.2627367656875572,1.2441120235172827
2022-01-04,1.2675039908320955,1.248820743792717
2022-01-05,1.2754408120373144,1.255721845885395
2022-01-06,1.2705769876749846,1.2511093409102876
2022-01-07,1.2719782948767966,1.2524870020792005
2022-01-09,1.2707389361455992,1.2512665387452342
2022-01-10,1.2679644204567238,1.2481765940590561
2022-01-11,1.2657941855155728,1.2465382541210004
2022-01-12,1.2589681540047544,1.2399651238806366
2022-01-13,1.2666648202853803,1.2466743499930837
2022-01-14,1.2615086072739847,1.241459233093526
2022-01-16,1.259368199861772,1.2396581398798585
2022-01-17,1.2589261250030161,1.2389848860137562
2022-01-18,1.2640649054615618,1.2438533875323123
2022-01-19,1.2637793418839467,1.2434563065697717
2022-01-20,1.2792162280884307,1.2580143481054455
2022-01-21,1.285777501795867,1.264080785919211
2022-01-23,1.2821281993133054,1.2608633794306126
2022-01-24,1.287530175380112,1.2667174817694928
2022-01-25,1.2894149071135041,1.2686405765890223
2022-01-26,1.280332830641316,1.2583556717399018
2022-01-27,1.2890710526251052,1.2658875330869688
2022-01-28,1.2891925244803943,1.2660002302045013
2022-01-30,1.2868861650565344,1.2635544918000723
2022-01-31,1.2839131914070758,1.2610742254355591
2022-02-01,1.2750892647904226,1.2531257083103726
2022-02-02,1.278469016261435,1.2554817413438757
2022-02-03,1.2632216846651168,1.2408911579874036
2022-02-04,1.2575685618982697,1.2351678151972043
2022-02-06,1.2563667920423154,1.2338979194057373
2022-02-07,1.2577166416943977,1.2353834353422273
2022-02-08,1.2540600475171972,1.231466257236395
2022-02-09,1.2504795364317924,1.2284187444212817
2022-02-10,1.2366156395543673,1.2131902333655729
2022-02-11,1.239524257971647,1.2164072510251707
2022-02-13,1.2386910094068546,1.2158686273934385
2022-02-14,1.232603327183386,1.208807620657249
2022-02-15,1.237566285233463,1.2129377637901448
2022-02-16,1.2378363874859653,1.2136215611952494
2022-02-17,1.2378722846333612,1.214469710125703
2022-02-18,1.2391640170055112,1.2148478915490408
2022-02-20,1.2404544723530078,1.2165241425543851
2022-02-21,1.2418543385055867,1.2172300152853948
2022-02-22,1.2348757616705197,1.2098647057772753
2022-02-23,1.23987032972574,1.2146734752564272
2022-02-24,1.2503814165678078,1.2225905543871645
2022-02-25,1.2488813659633238,1.2209376311273794
