date,port_rvol_20d,port_rvol_60d,vol_accel,dd_level,dd_slope_10d,corr_20d,corr_60d,corr_shock
2025-03-16,0.06399627353431715,0.05924841191301006,1.0801348334581191,-0.06818172154149715,-0.002571086941293821,0.06377820567791294,0.1432603621376674,-0.07948215645975447
2025-03-17,0.06387977349974328,0.05872935641936364,1.087697488860639,-0.0673236869986209,-0.004609974375617942,0.06052924009465156,0.14354101168306585,-0.08301177158841429
2025-03-18,0.07326219958985221,0.06007802324784551,1.2194509011659185,-0.05868305416740316,0.0038242506198686854,0.06852827091059673,0.14676605763821607,-0.07823778672761934
2025-03-19,0.07352635400506315,0.05977301239458394,1.2300928305183663,-0.05744168315050058,0.010482508314938577,0.0749321010059045,0.1385083153917637,-0.0635762143858592
2025-03-20,0.07031244009257326,0.05982409949218651,1.1753196569512359,-0.05598777541810973,0.010104184396819593,0.07814131880555195,0.13737989468144704,-0.059238575875895094
2025-03-21,0.06910389080950928,0.06002328951980253,1.151284632387749,-0.06162156935244201,0.006935878949836827,0.09695377245342626,0.14464622734306035,-0.047692454889634084
2025-03-23,0.06879865723733285,0.05982917296019483,1.1499182394365628,-0.062497440152549544,0.0053504139641035176,0.10016585361702773,0.14548905880802168,-0.04532320519099395
2025-03-24,0.06791273569736886,0.060755792416878736,1.1177985340291905,-0.06752786303392566,0.00740592084013747,0.13616284771946235,0.14818806774341817,-0.012025220023955813
2025-03-25,0.06763099201531456,0.05985715470421941,1.1298731513301812,-0.06784864243552158,-0.000536088662622114,0.13498838214481393,0.14855525963844624,-0.013566877493632307
2025-03-26,0.06843017017215902,0.05928675202161351,1.1542236307229683,-0.07174660388276166,-0.003725395656854036,0.11465604976713803,0.10768660673082628,0.006969443036311751
2025-03-27,0.08027459312076683,0.06379948829711557,1.2582325542632309,-0.061051186424668225,0.007130535116828929,0.10967488049768817,0.10825734357556198,0.0014175369221261919
2025-03-28,0.09192503908278524,0.06920749879898752,1.3282525835788486,-0.048774803149958856,0.018548883848662046,0.149842585951591,0.1260608816304327,0.02378170432115831
2025-03-30,0.09217133277199968,0.06941123478619321,1.3279022200932484,-0.04614858591080484,0.012534468256598319,0.15956557857938547,0.12718978091123065,0.03237579766815482
2025-03-31,0.08895454175950633,0.06900541424258307,1.2890951055926378,-0.04659692521948011,0.010844757931020466,0.16673562342357526,0.1252897818445603,0.04144584157901496
2025-04-01,0.09781562451195622,0.07228113910945626,1.3532662284670522,-0.05650233474239397,-0.0005145593242842361,0.16365773898345098,0.12846218662582837,0.03519555235762262
2025-04-02,0.0974518217282649,0.07254143681259463,1.3433952511862204,-0.05363551591461324,0.007986053437828766,0.13412504824323956,0.10185140805502904,0.03227364018821052
2025-04-03,0.09764905082341128,0.07231704720399737,1.3502909009538995,-0.054518330056173125,0.007979110096376418,0.12245570061768547,0.09855816089657542,0.023897539721110056
2025-04-04,0.10520293291157376,0.07696941396762162,1.3668147838026805,-0.06673610511026451,0.0007917579236611516,0.2185238833227496,0.1474659034301157,0.0710579798926339
2025-04-06,0.1082650452230047,0.08007775373706713,1.3519990280757586,-0.05651104557705211,0.011337596858469468,0.1982594945060842,0.14047413789757326,0.057785356608510946
2025-04-07,0.12934927852388944,0.08866948472460456,1.4587800856814588,-0.07474109240576843,-0.0029944885230067664,0.2586330927596267,0.17356002738639129,0.08507306537323542
2025-04-08,0.15547037290199522,0.10155930919480434,1.5308333045450542,-0.05257049820592896,0.008480688218739263,0.20750414417133628,0.1554134734311583,0.05209067074017798
2025-04-09,0.17918306397019487,0.11319015241247572,1.5830269696716608,-0.07551888263470163,-0.026744079484742778,0.20027667239424463,0.1493461070655385,0.05093056532870613
2025-04-10,0.2542262134872735,0.1542514465191176,1.648128553891812,-0.028441763538907594,0.017706822371897246,0.20344463426838794,0.16445759628527215,0.038987037983115785
2025-04-11,0.26649770535037287,0.1603711851687683,1.6617555396246602,-0.04865117924498408,-0.0020542540255039654,0.1995212664922788,0.1601579372133634,0.03936332927891539
