date,instrument,weight
2021-06-25,RTY_FRONT_CALENDAR_2D,0.04680953
2021-06-25,SR3_FRONT_CALENDAR,-0.07410115
2021-06-25,UB_FRONT_VOLUME,-0.10429454
2021-06-25,ZF_FRONT_VOLUME,-0.45451363
2021-06-25,ZN_FRONT_VOLUME,-0.24831226
2021-06-25,ZT_FRONT_VOLUME,-0.73064568
2021-07-02,6B_FRONT_CALENDAR,0.12948875
2021-07-02,6E_FRONT_CALENDAR,-0.40861618
2021-07-02,6J_FRONT_CALENDAR,-0.50866604
2021-07-02,CL_FRONT_VOLUME,0.13838789
2021-07-02,ES_FRONT_CALENDAR_2D,0.26853767
2021-07-02,GC_FRONT_VOLUME,0.03223568
2021-07-02,NQ_FRONT_CALENDAR_2D,0.07387437
2021-07-02,RTY_FRONT_CALENDAR_2D,0.05495832
2021-07-02,SR3_FRONT_CALENDAR,-0.15198103
2021-07-02,UB_FRONT_VOLUME,-0.05875962
2021-07-02,ZF_FRONT_VOLUME,-0.44705154
2021-07-02,ZN_FRONT_VOLUME,-0.17747056
2021-07-02,ZT_FRONT_VOLUME,-0.72200920
2021-07-09,6B_FRONT_CALENDAR,0.08051409
2021-07-09,6E_FRONT_CALENDAR,-0.51256948
2021-07-09,6J_FRONT_CALENDAR,-0.49757504
2021-07-09,CL_FRONT_VOLUME,0.14080320
2021-07-09,ES_FRONT_CALENDAR_2D,0.27312123
2021-07-09,GC_FRONT_VOLUME,0.00959997
2021-07-09,NQ_FRONT_CALENDAR_2D,0.10195062
2021-07-09,RTY_FRONT_CALENDAR_2D,0.05363735
2021-07-09,SR3_FRONT_CALENDAR,-0.24588370
2021-07-09,UB_FRONT_VOLUME,-0.01553187
2021-07-09,ZF_FRONT_VOLUME,-0.42547638
2021-07-09,ZN_FRONT_VOLUME,-0.10123726
2021-07-09,ZT_FRONT_VOLUME,-0.69606502
2021-07-16,6B_FRONT_CALENDAR,0.00042013
2021-07-16,6E_FRONT_CALENDAR,-0.58911866
2021-07-16,6J_FRONT_CALENDAR,-0.46401660
2021-07-16,CL_FRONT_VOLUME,0.13263031
2021-07-16,ES_FRONT_CALENDAR_2D,0.26257394
2021-07-16,GC_FRONT_VOLUME,0.00292414
2021-07-16,NQ_FRONT_CALENDAR_2D,0.11963247
2021-07-16,RTY_FRONT_CALENDAR_2D,0.04606969
2021-07-16,SR3_FRONT_CALENDAR,-0.30758174
2021-07-16,UB_FRONT_VOLUME,0.03081743
2021-07-16,ZF_FRONT_VOLUME,-0.36352408
2021-07-16,ZN_FRONT_VOLUME,0.00333552
