date,instrument,weight
2021-04-09,ES_FRONT_CALENDAR_2D,0.13318955
2021-04-09,GC_FRONT_VOLUME,-0.06003967
2021-04-09,NQ_FRONT_CALENDAR_2D,0.03122957
2021-04-09,RTY_FRONT_CALENDAR_2D,0.23238593
2021-04-09,SR3_FRONT_CALENDAR,0.43134327
2021-04-09,UB_FRONT_VOLUME,-0.32770293
2021-04-09,ZF_FRONT_VOLUME,-0.38521717
2021-04-09,ZN_FRONT_VOLUME,-0.38716045
2021-04-09,ZT_FRONT_VOLUME,-0.31090810
2021-04-16,6B_FRONT_CALENDAR,0.07976795
2021-04-16,6E_FRONT_CALENDAR,-0.15608436
2021-04-16,6J_FRONT_CALENDAR,-0.26191303
2021-04-16,CL_FRONT_VOLUME,0.02743688
2021-04-16,ES_FRONT_CALENDAR_2D,0.09677831
2021-04-16,GC_FRONT_VOLUME,-0.03441333
2021-04-16,NQ_FRONT_CALENDAR_2D,0.03044305
2021-04-16,RTY_FRONT_CALENDAR_2D,0.10786756
2021-04-16,SR3_FRONT_CALENDAR,0.24033939
2021-04-16,UB_FRONT_VOLUME,-0.15164169
2021-04-16,ZF_FRONT_VOLUME,-0.23695207
2021-04-16,ZN_FRONT_VOLUME,-0.19708041
2021-04-16,ZT_FRONT_VOLUME,-0.23771709
2021-04-23,6B_FRONT_CALENDAR,0.11326597
2021-04-23,6E_FRONT_CALENDAR,-0.22445909
2021-04-23,6J_FRONT_CALENDAR,-0.41037217
2021-04-23,CL_FRONT_VOLUME,0.04717954
2021-04-23,ES_FRONT_CALENDAR_2D,0.20310273
2021-04-23,GC_FRONT_VOLUME,-0.07679975
2021-04-23,NQ_FRONT_CALENDAR_2D,0.06512443
2021-04-23,RTY_FRONT_CALENDAR_2D,0.14100708
2021-04-23,SR3_FRONT_CALENDAR,0.41793118
2021-04-23,UB_FRONT_VOLUME,-0.21426926
2021-04-23,ZF_FRONT_VOLUME,-0.41734977
2021-04-23,ZN_FRONT_VOLUME,-0.33572495
2021-04-23,ZT_FRONT_VOLUME,-0.46728938
2021-04-30,6B_FRONT_CALENDAR,0.06666922
2021-04-30,6E_FRONT_CALENDAR,-0.12611397
2021-04-30,6J_FRONT_CALENDAR,-0.30072466
2021-04-30,CL_FRONT_VOLUME,0.03371580
2021-04-30,ES_FRONT_CALENDAR_2D,0.16237486
2021-04-30,GC_FRONT_VOLUME,-0.05612884
2021-04-30,NQ_FRONT_CALENDAR_2D,0.04815322
2021-04-30,RTY_FRONT_CALENDAR_2D,0.08388625
2021-04-30,SR3_FRONT_CALENDAR,0.23410481
2021-04-30,UB_FRONT_VOLUME,-0.12327554
2021-04-30,ZF_FRONT_VOLUME,-0.27700263
2021-04-30,ZN_FRONT_VOLUME,-0.22377697
2021-04-30,ZT_FRONT_VOLUME,-0.34498647
2021-05-07,6B_FRONT_CALENDAR,0.13971050
2021-05-07,6E_FRONT_CALENDAR,-0.11129488
2021-05-07,6J_FRONT_CALENDAR,-0.44490929
2021-05-07,CL_FRONT_VOLUME,0.05835954
2021-05-07,ES_FRONT_CALENDAR_2D,0.25765337
2021-05-07,GC_FRONT_VOLUME,-0.07496542
2021-05-07,NQ_FRONT_CALENDAR_2D,0.05785442
2021-05-07,RTY_FRONT_CALENDAR_2D,0.10391832
2021-05-07,SR3_FRONT_CALENDAR,0.24390679
2021-05-07,UB_FRONT_VOLUME,-0.18453419
2021-05-07,ZF_FRONT_VOLUME,-0.41149261
2021-05-07,ZN_FRONT_VOLUME,-0.33526802
2021-05-07,ZT_FRONT_VOLUME,-0.51709788
2021-05-14,6B_FRONT_CALENDAR,0.14082619
