date,position
2021-11-25,23.561444349053488
2021-11-26,20.56303826977755
2021-11-28,15.479497080381975
2021-11-29,21.145405125161226
2021-11-30,16.838813612605435
2021-12-01,23.554482663401444
2021-12-02,22.061011397559067
2021-12-03,24.763765216730178
2021-12-05,23.02249728385807
2021-12-06,23.376356369921773
2021-12-07,23.484939109146524
2021-12-08,24.02387719387385
2021-12-09,22.795141228948978
2021-12-10,24.838809665436713
2021-12-12,20.618560550414973
2021-12-13,20.155814084877797
2021-12-14,21.60455753048715
2021-12-15,22.779536357743048
2021-12-16,27.74813071711398
2021-12-17,24.832158019904945
2021-12-19,22.447332052958
2021-12-20,20.35162306122096
2021-12-21,20.693332917269366
2021-12-22,22.57329133391707
2021-12-23,21.86841363569849
2021-12-26,21.76141264192157
2021-12-27,21.65447750465542
2021-12-28,22.111382311863174
2021-12-29,20.690899994138
2021-12-30,20.617435028774317
2021-12-31,20.175965853347652
2022-01-02,19.566615802551734
2022-01-03,20.784578421390698
2022-01-04,19.440445242956677
2022-01-05,18.49728473034904
2022-01-06,19.90136059618395
2022-01-07,19.846773047286487
2022-01-09,19.441883732793592
2022-01-10,19.395789671069863
2022-01-11,20.56291987540802
2022-01-12,19.271344917170826
2022-01-13,19.564835964000814
2022-01-14,20.704523055972626
2022-01-16,21.460218061750478
2022-01-17,20.68009466038529
2022-01-18,21.091047131760593
2022-01-19,20.65934426605112
2022-01-20,20.73372913281429
2022-01-21,20.15527896647335
2022-01-23,20.08145658209265
2022-01-24,19.359892959104187
2022-01-25,17.040894926350564
2022-01-26,16.386334937850304
2022-01-27,21.6610936234529
2022-01-28,22.8036454217839
2022-01-30,22.493671050435108
2022-01-31,22.820428083801755
2022-02-01,21.902246427343414
2022-02-02,21.016668891978032
2022-02-03,22.587138787238267
2022-02-04,23.044898844875025
2022-02-06,23.626607760456785
2022-02-07,23.59552793130856
2022-02-08,22.820121168963425
2022-02-09,23.536235349476776
2022-02-10,22.624996873374084
2022-02-11,26.88950223787501
2022-02-13,25.588737317487382
2022-02-14,24.771142905315035
2022-02-15,26.872503856957533
2022-02-16,27.22706895547123
2022-02-17,26.0749823825683
2022-02-18,24.317229975976502
2022-02-20,25.406476704033135
2022-02-21,24.219364664847973
2022-02-22,24.89475389041614
2022-02-23,25.91386698440534
2022-02-24,25.235359392817983
2022-02-25,27.82625939907643
2022-02-27,27.68762307760374
2022-02-28,25.490545423048857
2022-03-01,22.54830898957981
2022-03-02,19.95028986628196
2022-03-03,22.60409520876471
2022-03-04,23.603967727321894
2022-03-06,23.501840445370394
2022-03-07,22.23512088772296
2022-03-08,22.518523545515734
2022-03-09,24.84816055854656
2022-03-10,25.933437977158906
2022-03-11,25.72867187310562
2022-03-13,26.632558032106125
2022-03-14,26.933940308830344
2022-03-15,26.99548379602816
2022-03-16,26.418898274422563
2022-03-17,21.653409508348645
2022-03-18,21.165547900254
2022-03-20,20.377987600245287
2022-03-21,20.5526492532416
2022-03-22,19.789843128833716
2022-03-23,19.56250281815587
2022-03-24,18.62266115295696
2022-03-25,16.987237694875027
2022-03-27,17.537639101393328
2022-03-28,17.461821398764023
2022-03-29,18.605910000842577
2022-03-30,20.824302542101123
2022-03-31,19.735902689235253
2022-04-01,20.358745242942234
2022-04-03,21.98411405103034
2022-04-04,22.33391263531635
2022-04-05,20.44503976638377
2022-04-06,21.862557867747327
2022-04-07,18.80592872499733
2022-04-08,18.870492209193465
2022-04-10,20.202531032065053
2022-04-11,21.08180934914197
2022-04-12,18.247341738786957
2022-04-13,16.307719176855013
2022-04-14,14.166865761231056
2022-04-17,15.482885490704442
2022-04-18,15.671071369637698
2022-04-19,14.772878310396573
2022-04-20,16.462369923573192
2022-04-21,15.697639199966204
2022-04-22,15.527711552785078
2022-04-24,12.895831565990212
2022-04-25,12.40066660318769
2022-04-26,10.989334105692322
2022-04-27,8.689121136886
2022-04-28,9.918117861323013
2022-04-29,10.606919945479687
2022-05-01,10.481180067209802
2022-05-02,10.182084727693672
2022-05-03,11.130474391811472
2022-05-04,10.781370839592261
2022-05-05,10.4317580196839
2022-05-06,11.063465980499023
2022-05-08,10.768160142292176
2022-05-09,10.499324928655804
2022-05-10,8.383144316516415
2022-05-11,7.6450212196515706
2022-05-12,7.875938853527293
2022-05-13,5.889204390125278
2022-05-15,5.773883717258194
2022-05-16,5.943183998838963
2022-05-17,5.632543856490843
2022-05-18,7.036520967500105
2022-05-19,6.674161534756302
2022-05-20,6.3252698577999595
2022-05-22,5.970859741414862
2022-05-23,6.120989750423362
2022-05-24,5.635846734219359
2022-05-25,3.8668051227174893
2022-05-26,4.156815997847806
2022-05-27,4.276923337956243
2022-05-29,4.928754445344129
2022-05-30,5.034440009059236
2022-05-31,5.779847654878388
2022-06-01,5.039682542317403
2022-06-02,7.107678474745219
2022-06-03,7.136853542834776
2022-06-05,7.869600479057974
2022-06-06,7.809059573169401
2022-06-07,8.320580916957722
2022-06-08,8.646745917238164
2022-06-09,9.163318483312585
2022-06-10,10.322008547377523
2022-06-12,11.712145056702823
2022-06-13,12.519390312539844
2022-06-14,12.541777439640283
2022-06-15,7.75810508431912
2022-06-16,-4.161974596795683
2022-06-17,-4.426238536980341
2022-06-19,-3.499639163220727
2022-06-20,-3.62796390234694
2022-06-21,-3.5858619007018238
2022-06-22,-4.383262222660949
2022-06-23,-5.20633206477971
2022-06-24,-5.51925300140611
2022-06-26,-4.661164388743714
2022-06-27,-4.860582875063223
2022-06-28,-5.104936747700718
2022-06-29,-5.533598045219896
2022-06-30,-6.3828313261979615
2022-07-01,-6.732896646367614
2022-07-03,-8.478978112466201
2022-07-04,-8.37316239455284
2022-07-05,-8.015456141383254
2022-07-06,-8.290854457088939
2022-07-07,-6.955513312204506
2022-07-08,-7.095352871819281
2022-07-10,-6.977545264125796
2022-07-11,-6.808078723458152
2022-07-12,-7.356165648684299
2022-07-13,-7.215675399377712
2022-07-14,-8.016021156830844
2022-07-15,-7.0167402056652515
2022-07-17,-6.79999573938041
2022-07-18,-6.749356391510145
2022-07-19,-6.671598313179793
2022-07-20,-5.80530641185524
2022-07-21,-6.415124498358059
2022-07-22,-6.8052937827022655
2022-07-24,-7.365337973229443
2022-07-25,-7.347694405601356
2022-07-26,0.265665960403119
2022-07-27,-0.20742836457711272
2022-07-28,-0.8760256228752825
2022-07-29,-0.8628170058677745
2022-07-31,-0.2592739968360607
2022-08-01,-0.24487934245913312
2022-08-02,-1.0540074076133088
2022-08-03,-2.470578412454984
2022-08-04,-2.909047920284933
2022-08-05,-2.424980769788507
2022-08-07,-3.8459035210457797
2022-08-08,-4.038506268447669
2022-08-09,1.9131437833922584
2022-08-10,1.400871996104879
2022-08-11,1.5515951115023807
2022-08-12,1.1778718771036079
2022-08-14,0.9430117473996762
2022-08-15,0.9058538019489135
2022-08-16,1.3368874905544201
2022-08-17,0.8505795468213437
2022-08-18,4.105314525810902
2022-08-19,3.9882181684182916
2022-08-21,3.8723667406327125
2022-08-22,3.887622547430884
2022-08-23,3.9302334851693117
2022-08-24,4.074829989691611
2022-08-25,4.2369556741585885
2022-08-26,4.31986513082466
2022-08-28,3.9800703672121136
2022-08-29,4.670211878602754
2022-08-30,5.16491705000323
2022-08-31,5.181700867290391
2022-09-01,5.279089913770884
2022-09-02,5.3730238128824155
2022-09-04,4.908215089331273
2022-09-05,4.843296542973574
2022-09-06,4.858253759398351
2022-09-07,5.423956744441582
2022-09-08,5.5417478994310345
2022-09-09,5.685838042073517
2022-09-11,6.083385920020961
2022-09-12,6.000882911406258
2022-09-13,6.020955461912586
2022-09-14,8.019136463016434
2022-09-15,7.820905931853378
2022-09-16,7.632865984761129
2022-09-18,7.072236761248891
2022-09-19,7.118057190293555
2022-09-20,7.073042716641934
2022-09-21,6.756319386144339
2022-09-22,4.916524611103163
2022-09-23,4.990462608627175
2022-09-25,4.56384116521243
2022-09-26,4.751135849579358
2022-09-27,3.5541882018878383
2022-09-28,2.6906477775157356
2022-09-29,2.7945581157451347
2022-09-30,2.797521940738422
2022-10-02,2.815653622799771
2022-10-03,2.609336213609663
2022-10-04,2.5528988548742624
2022-10-05,2.5868236508643117
2022-10-06,1.9947502333821363
2022-10-07,1.488416674869875
2022-10-09,0.8456542309970355
2022-10-10,0.9553411068417166
2022-10-11,0.8212198693337438
2022-10-12,0.8985256349414361
2022-10-13,1.1696685887580884
2022-10-14,-0.39200670249445646
2022-10-16,-0.5878696427500223
2022-10-17,-0.4472785824290513
2022-10-18,-0.21540745291802327
2022-10-19,-0.1826565097152016
2022-10-20,5.233557081200318
2022-10-21,2.950850246979988
2022-10-23,2.566393585684864
2022-10-24,2.4941751506108676
2022-10-25,3.117748599451201
2022-10-26,3.1464007402587435
2022-10-27,3.224954049644157
2022-10-28,3.2668498108766455
2022-10-30,3.757290532733661
2022-10-31,4.215011590644976
2022-11-01,2.479867183145658
2022-11-02,1.9897504447172403
2022-11-03,1.1140268051686208
