date,instrument,weight
2024-06-07,6B_FRONT_CALENDAR,-0.28630913
2024-06-07,6E_FRONT_CALENDAR,-0.36642362
2024-06-07,6J_FRONT_CALENDAR,-0.46415265
2024-06-07,CL_FRONT_VOLUME,-0.07047053
2024-06-07,ES_FRONT_CALENDAR_2D,0.16556675
2024-06-07,GC_FRONT_VOLUME,0.37877364
2024-06-07,NQ_FRONT_CALENDAR_2D,-0.07294025
2024-06-07,RTY_FRONT_CALENDAR_2D,0.18705832
2024-06-07,SR3_FRONT_CALENDAR,0.37329624
2024-06-07,UB_FRONT_VOLUME,-0.01405751
2024-06-07,ZF_FRONT_VOLUME,-0.15633437
2024-06-07,ZN_FRONT_VOLUME,-0.14249983
2024-06-07,ZT_FRONT_VOLUME,0.05172326
2024-06-14,6B_FRONT_CALENDAR,-0.28956015
2024-06-14,6E_FRONT_CALENDAR,-0.44495344
2024-06-14,6J_FRONT_CALENDAR,-0.49834983
2024-06-14,CL_FRONT_VOLUME,-0.08952459
2024-06-14,ES_FRONT_CALENDAR_2D,0.15759168
2024-06-14,GC_FRONT_VOLUME,0.36111108
2024-06-14,NQ_FRONT_CALENDAR_2D,-0.06333511
2024-06-14,RTY_FRONT_CALENDAR_2D,0.17617965
2024-06-14,SR3_FRONT_CALENDAR,0.32912827
2024-06-14,UB_FRONT_VOLUME,0.01759069
2024-06-14,ZF_FRONT_VOLUME,-0.07512381
2024-06-14,ZN_FRONT_VOLUME,-0.05675975
2024-06-14,ZT_FRONT_VOLUME,0.13707544
2024-06-21,6B_FRONT_CALENDAR,-0.32076764
2024-06-21,6E_FRONT_CALENDAR,-0.54551585
2024-06-21,6J_FRONT_CALENDAR,-0.54471500
2024-06-21,CL_FRONT_VOLUME,-0.09929007
2024-06-21,ES_FRONT_CALENDAR_2D,0.17418543
2024-06-21,GC_FRONT_VOLUME,0.35326345
2024-06-21,NQ_FRONT_CALENDAR_2D,-0.04684546
2024-06-21,RTY_FRONT_CALENDAR_2D,0.17769581
2024-06-21,SR3_FRONT_CALENDAR,0.26119325
2024-06-21,UB_FRONT_VOLUME,0.04829203
2024-06-21,ZF_FRONT_VOLUME,-0.02303315
